study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	fastq_ftp	submitted_ftp	sra_ftp
PRJEB28097	SAMEA4859237	ERX2770123	ERR2757130	9606	Homo sapiens	17089644	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2757130/ERR2757130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2757130/ERR2757130_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757130/170905_704_1_S51_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757130/170905_704_1_S51_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/000/ERR2757130
PRJEB28097	SAMEA4859238	ERX2770124	ERR2757131	9606	Homo sapiens	13862504	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2757131/ERR2757131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2757131/ERR2757131_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757131/170905_704_2_S52_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757131/170905_704_2_S52_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/001/ERR2757131
PRJEB28097	SAMEA4859239	ERX2770125	ERR2757132	9606	Homo sapiens	9739979	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2757132/ERR2757132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2757132/ERR2757132_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757132/170905_704_4_S54_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757132/170905_704_4_S54_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/002/ERR2757132
PRJEB28097	SAMEA4859240	ERX2770126	ERR2757133	9606	Homo sapiens	32103931	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2757133/ERR2757133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2757133/ERR2757133_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757133/merged_704_5_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757133/merged_704_5_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2757133
PRJEB28097	SAMEA4859241	ERX2770127	ERR2757134	9606	Homo sapiens	27852928	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2757134/ERR2757134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2757134/ERR2757134_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757134/merged_704_6_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757134/merged_704_6_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/004/ERR2757134
PRJEB28097	SAMEA4859242	ERX2770128	ERR2757135	9606	Homo sapiens	9107446	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2757135/ERR2757135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2757135/ERR2757135_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757135/170906_705_4_S88_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757135/170906_705_4_S88_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/005/ERR2757135
PRJEB28097	SAMEA4859243	ERX2770129	ERR2757136	9606	Homo sapiens	3981037	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2757136/ERR2757136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2757136/ERR2757136_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757136/170917_706_4_S56_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757136/170917_706_4_S56_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/006/ERR2757136
PRJEB28097	SAMEA4859244	ERX2770130	ERR2757137	9606	Homo sapiens	53285584	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2757137/ERR2757137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2757137/ERR2757137_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757137/170917_706_5_S57_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757137/170917_706_5_S57_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/007/ERR2757137
PRJEB28097	SAMEA4859245	ERX2770131	ERR2757138	9606	Homo sapiens	7336870	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2757138/ERR2757138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2757138/ERR2757138_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757138/170917_706_6_S58_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757138/170917_706_6_S58_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/008/ERR2757138
PRJEB28097	SAMEA4859246	ERX2770132	ERR2757139	9606	Homo sapiens	15090657	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2757139/ERR2757139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2757139/ERR2757139_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757139/170921_706_1_S25_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757139/170921_706_1_S25_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/009/ERR2757139
PRJEB28097	SAMEA4859247	ERX2770133	ERR2757140	9606	Homo sapiens	14835659	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2757140/ERR2757140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2757140/ERR2757140_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757140/170921_706_2_S26_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757140/170921_706_2_S26_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/000/ERR2757140
PRJEB28097	SAMEA4859248	ERX2770134	ERR2757141	9606	Homo sapiens	15901322	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2757141/ERR2757141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2757141/ERR2757141_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757141/170921_706_3_S27_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757141/170921_706_3_S27_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/001/ERR2757141
PRJEB28097	SAMEA4859249	ERX2770135	ERR2757142	9606	Homo sapiens	17380086	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2757142/ERR2757142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2757142/ERR2757142_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757142/171227_707_2_S2_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757142/171227_707_2_S2_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/002/ERR2757142
PRJEB28097	SAMEA4859250	ERX2770136	ERR2757143	9606	Homo sapiens	12658361	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2757143/ERR2757143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2757143/ERR2757143_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757143/171227_707_3_S3_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757143/171227_707_3_S3_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2757143
PRJEB28097	SAMEA4859251	ERX2770137	ERR2757144	9606	Homo sapiens	12929660	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2757144/ERR2757144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2757144/ERR2757144_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757144/171227_707_4_S4_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757144/171227_707_4_S4_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/004/ERR2757144
PRJEB28097	SAMEA4859252	ERX2770138	ERR2757145	9606	Homo sapiens	17860486	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2757145/ERR2757145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2757145/ERR2757145_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757145/171227_707_5_S5_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757145/171227_707_5_S5_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/005/ERR2757145
PRJEB28097	SAMEA4859253	ERX2770139	ERR2757146	9606	Homo sapiens	18347073	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2757146/ERR2757146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2757146/ERR2757146_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757146/171227_707_6_S6_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757146/171227_707_6_S6_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/006/ERR2757146
PRJEB28097	SAMEA4859254	ERX2770140	ERR2757147	9606	Homo sapiens	15257500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2757147/ERR2757147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2757147/ERR2757147_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757147/merged_707_1_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757147/merged_707_1_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/007/ERR2757147
PRJEB28097	SAMEA4859255	ERX2770141	ERR2757148	9606	Homo sapiens	14530368	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2757148/ERR2757148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2757148/ERR2757148_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757148/171227_708_2_S14_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757148/171227_708_2_S14_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/008/ERR2757148
PRJEB28097	SAMEA4859256	ERX2770142	ERR2757149	9606	Homo sapiens	15952336	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2757149/ERR2757149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2757149/ERR2757149_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757149/171227_708_3_S15_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757149/171227_708_3_S15_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/009/ERR2757149
PRJEB28097	SAMEA4859257	ERX2770143	ERR2757150	9606	Homo sapiens	12056218	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2757150/ERR2757150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2757150/ERR2757150_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757150/171227_708_5_S17_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757150/171227_708_5_S17_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/000/ERR2757150
PRJEB28097	SAMEA4859258	ERX2770144	ERR2757151	9606	Homo sapiens	11800305	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2757151/ERR2757151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2757151/ERR2757151_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757151/171227_708_6_S18_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757151/171227_708_6_S18_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/001/ERR2757151
PRJEB28097	SAMEA4859259	ERX2770145	ERR2757152	9606	Homo sapiens	17779959	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2757152/ERR2757152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2757152/ERR2757152_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757152/merged_708_4_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757152/merged_708_4_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/002/ERR2757152
PRJEB28097	SAMEA4859260	ERX2770146	ERR2757153	9606	Homo sapiens	17017965	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2757153/ERR2757153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2757153/ERR2757153_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757153/170906_711_1_S55_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757153/170906_711_1_S55_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2757153
PRJEB28097	SAMEA4859261	ERX2770147	ERR2757154	9606	Homo sapiens	12457806	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2757154/ERR2757154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2757154/ERR2757154_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757154/170906_711_2_S56_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757154/170906_711_2_S56_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/004/ERR2757154
PRJEB28097	SAMEA4859262	ERX2770148	ERR2757155	9606	Homo sapiens	13593715	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2757155/ERR2757155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2757155/ERR2757155_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757155/170906_711_3_S57_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757155/170906_711_3_S57_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/005/ERR2757155
PRJEB28097	SAMEA4859263	ERX2770149	ERR2757156	9606	Homo sapiens	11640019	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2757156/ERR2757156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2757156/ERR2757156_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757156/170906_711_4_S58_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757156/170906_711_4_S58_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/006/ERR2757156
PRJEB28097	SAMEA4859264	ERX2770150	ERR2757157	9606	Homo sapiens	14209428	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2757157/ERR2757157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2757157/ERR2757157_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757157/170906_711_5_S59_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757157/170906_711_5_S59_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/007/ERR2757157
PRJEB28097	SAMEA4859265	ERX2770151	ERR2757158	9606	Homo sapiens	16841275	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2757158/ERR2757158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2757158/ERR2757158_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757158/170906_711_6_S60_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757158/170906_711_6_S60_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/008/ERR2757158
PRJEB28097	SAMEA4859266	ERX2770152	ERR2757159	9606	Homo sapiens	11962038	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2757159/ERR2757159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2757159/ERR2757159_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757159/170906_712_1_S67_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757159/170906_712_1_S67_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/009/ERR2757159
PRJEB28097	SAMEA4859267	ERX2770153	ERR2757160	9606	Homo sapiens	13962974	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2757160/ERR2757160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2757160/ERR2757160_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757160/170906_712_2_S68_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757160/170906_712_2_S68_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/000/ERR2757160
PRJEB28097	SAMEA4859268	ERX2770154	ERR2757161	9606	Homo sapiens	12405090	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2757161/ERR2757161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2757161/ERR2757161_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757161/170906_712_3_S69_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757161/170906_712_3_S69_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/001/ERR2757161
PRJEB28097	SAMEA4859269	ERX2770155	ERR2757162	9606	Homo sapiens	10240749	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2757162/ERR2757162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2757162/ERR2757162_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757162/170906_712_4_S70_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757162/170906_712_4_S70_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/002/ERR2757162
PRJEB28097	SAMEA4859270	ERX2770156	ERR2757163	9606	Homo sapiens	10183466	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2757163/ERR2757163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2757163/ERR2757163_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757163/170906_712_5_S71_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757163/170906_712_5_S71_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2757163
PRJEB28097	SAMEA4859271	ERX2770157	ERR2757164	9606	Homo sapiens	10619024	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2757164/ERR2757164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2757164/ERR2757164_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757164/170906_712_6_S72_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757164/170906_712_6_S72_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/004/ERR2757164
PRJEB28097	SAMEA4859272	ERX2770158	ERR2757165	9606	Homo sapiens	13210678	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2757165/ERR2757165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2757165/ERR2757165_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757165/170906_713_1_S79_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757165/170906_713_1_S79_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/005/ERR2757165
PRJEB28097	SAMEA4859273	ERX2770159	ERR2757166	9606	Homo sapiens	9407360	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2757166/ERR2757166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2757166/ERR2757166_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757166/170906_713_2_S80_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757166/170906_713_2_S80_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/006/ERR2757166
PRJEB28097	SAMEA4859274	ERX2770160	ERR2757167	9606	Homo sapiens	12878245	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2757167/ERR2757167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2757167/ERR2757167_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757167/170906_713_3_S81_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757167/170906_713_3_S81_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/007/ERR2757167
PRJEB28097	SAMEA4859275	ERX2770161	ERR2757168	9606	Homo sapiens	15182852	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2757168/ERR2757168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2757168/ERR2757168_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757168/170906_713_4_S82_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757168/170906_713_4_S82_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/008/ERR2757168
PRJEB28097	SAMEA4859276	ERX2770162	ERR2757169	9606	Homo sapiens	13349949	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2757169/ERR2757169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2757169/ERR2757169_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757169/170906_713_5_S83_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757169/170906_713_5_S83_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/009/ERR2757169
PRJEB28097	SAMEA4859277	ERX2770163	ERR2757170	9606	Homo sapiens	14408157	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2757170/ERR2757170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2757170/ERR2757170_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757170/170906_713_6_S84_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757170/170906_713_6_S84_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/000/ERR2757170
PRJEB28097	SAMEA4859278	ERX2770164	ERR2757171	9606	Homo sapiens	27821271	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2757171/ERR2757171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2757171/ERR2757171_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757171/170905_714_1_S57_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757171/170905_714_1_S57_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/001/ERR2757171
PRJEB28097	SAMEA4859279	ERX2770165	ERR2757172	9606	Homo sapiens	10485242	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2757172/ERR2757172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2757172/ERR2757172_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757172/170905_714_3_S59_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757172/170905_714_3_S59_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/002/ERR2757172
PRJEB28097	SAMEA4859280	ERX2770166	ERR2757173	9606	Homo sapiens	11384452	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2757173/ERR2757173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2757173/ERR2757173_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757173/170905_714_4_S60_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757173/170905_714_4_S60_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2757173
PRJEB28097	SAMEA4859281	ERX2770167	ERR2757174	9606	Homo sapiens	9950723	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2757174/ERR2757174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2757174/ERR2757174_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757174/170905_714_6_S62_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2757174/170905_714_6_S62_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/004/ERR2757174
