Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Source_material_ID,SRA Study
SRR9224338,WGS,189,985015630,PRJNA544527,SAMN11950226,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",615769134,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994505,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0168_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0168_MG,am-0168_MG,SRP200548
SRR9224339,WGS,192,1214603777,PRJNA544527,SAMN11950227,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",761298480,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-06,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994504,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0169_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0169_MG,am-0169_MG,SRP200548
SRR9224340,WGS,186,1005078935,PRJNA544527,SAMN11950194,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",634113706,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-10-29,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995066,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0132_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0132_MG,am-0132_MG,SRP200548
SRR9224341,WGS,189,866691190,PRJNA544527,SAMN11950195,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",551240432,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-01,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995065,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0134_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0134_MG,am-0134_MG,SRP200548
SRR9224342,WGS,185,1146271067,PRJNA544527,SAMN11950198,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",731177768,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995064,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0137_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0137_MG,am-0137_MG,SRP200548
SRR9224343,WGS,189,1997650871,PRJNA544527,SAMN11950199,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1270522937,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-13,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995063,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0138_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0138_MG,am-0138_MG,SRP200548
SRR9224344,WGS,182,1620837516,PRJNA544527,SAMN11950105,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1018634946,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-07,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995062,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0025_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0025_MG,am-0025_MG,SRP200548
SRR9224345,WGS,187,684264812,PRJNA544527,SAMN11950202,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",431082376,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-15,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995061,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0141_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0141_MG,am-0141_MG,SRP200548
SRR9224346,WGS,191,971451124,PRJNA544527,SAMN11950203,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",607775246,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-17,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995060,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0142_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0142_MG,am-0142_MG,SRP200548
SRR9224347,WGS,189,1199709141,PRJNA544527,SAMN11950200,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",748602547,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-14,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995059,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0139_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0139_MG,am-0139_MG,SRP200548
SRR9224348,WGS,185,796871726,PRJNA544527,SAMN11950201,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",505594591,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-14,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995058,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0140_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0140_MG,am-0140_MG,SRP200548
SRR9224349,WGS,187,969903596,PRJNA544527,SAMN11950206,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",611294370,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-24,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995057,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0147_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0147_MG,am-0147_MG,SRP200548
SRR9224350,WGS,188,1482568011,PRJNA544527,SAMN11950207,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",931474380,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-02,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995056,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0148_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0148_MG,am-0148_MG,SRP200548
SRR9224351,WGS,187,1887479134,PRJNA544527,SAMN11950204,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1189864390,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-18,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995055,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0143_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0143_MG,am-0143_MG,SRP200548
SRR9224352,WGS,187,1192424328,PRJNA544527,SAMN11950205,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",749660238,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-21,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995054,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0146_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0146_MG,am-0146_MG,SRP200548
SRR9224353,WGS,191,3559032896,PRJNA544527,SAMN11950459,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2439877330,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-06-22,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995053,USA,North America,USA:Boston,Homo sapiens,bl,Illumina HiSeq 2500,42.36 N 71.06 W,bl-0009_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bl-0009_MG,bl-0009_MG,SRP200548
SRR9224354,WGS,190,1592516195,PRJNA544527,SAMN11950208,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",995727751,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-04,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995052,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0149_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0149_MG,am-0149_MG,SRP200548
SRR9224355,WGS,186,862308597,PRJNA544527,SAMN11950209,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",544135946,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995051,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0150_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0150_MG,am-0150_MG,SRP200548
SRR9224356,WGS,197,982366486,PRJNA544527,SAMN11950511,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",621625627,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-05-10,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995050,USA,North America,USA:Boston,Homo sapiens,cm,Illumina HiSeq 2500,42.36 N 71.06 W,cm-0022_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cm-0022_MG,cm-0022_MG,SRP200548
SRR9224357,WGS,178,1050519375,PRJNA544527,SAMN11950081,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",656598940,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-03,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995049,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0001_MG,am-0001_MG,SRP200548
SRR9224358,WGS,193,4365628849,PRJNA544527,SAMN11950080,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2961519337,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-07,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995048,USA,North America,USA:Boston,Homo sapiens,al,Illumina HiSeq 2500,42.36 N 71.06 W,al-0025_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,al-0025_MG,al-0025_MG,SRP200548
SRR9224359,WGS,169,673349208,PRJNA544527,SAMN11950083,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",420222011,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-04,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995047,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0003_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0003_MG,am-0003_MG,SRP200548
SRR9224360,WGS,181,1144223247,PRJNA544527,SAMN11950082,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",716976233,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-04,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995046,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0002_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0002_MG,am-0002_MG,SRP200548
SRR9224361,WGS,189,1405853037,PRJNA544527,SAMN11950178,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",889450947,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-09-23,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995045,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0116_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0116_MG,am-0116_MG,SRP200548
SRR9224362,WGS,177,794736441,PRJNA544527,SAMN11950084,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",499885791,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995044,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0004_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0004_MG,am-0004_MG,SRP200548
SRR9224363,WGS,184,1366280888,PRJNA544527,SAMN11950087,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",858860247,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-10,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995043,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0007_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0007_MG,am-0007_MG,SRP200548
SRR9224364,WGS,181,1074665025,PRJNA544527,SAMN11950086,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",673342698,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-09,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995042,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0006_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0006_MG,am-0006_MG,SRP200548
SRR9224365,WGS,177,1255214003,PRJNA544527,SAMN11950089,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",793834123,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-12,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995041,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0009_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0009_MG,am-0009_MG,SRP200548
SRR9224366,WGS,181,1960439428,PRJNA544527,SAMN11950088,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1240903376,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-10,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995040,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0008_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0008_MG,am-0008_MG,SRP200548
SRR9224367,WGS,190,1615715254,PRJNA544527,SAMN11950176,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1021297244,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-09-14,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995039,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0114_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0114_MG,am-0114_MG,SRP200548
SRR9224368,WGS,168,436471145,PRJNA544527,SAMN11950177,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",279301950,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-09-22,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995038,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0115_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0115_MG,am-0115_MG,SRP200548
SRR9224369,WGS,187,1522784920,PRJNA544527,SAMN11950170,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",954239313,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-09-02,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995037,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0108_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0108_MG,am-0108_MG,SRP200548
SRR9224370,WGS,188,2017473508,PRJNA544527,SAMN11950171,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1267616531,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-09-03,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995036,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0109_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0109_MG,am-0109_MG,SRP200548
SRR9224371,WGS,184,2134292146,PRJNA544527,SAMN11950172,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1341141892,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-09-04,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995035,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0110_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0110_MG,am-0110_MG,SRP200548
SRR9224372,WGS,187,964888516,PRJNA544527,SAMN11950173,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",604428990,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-09-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995034,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0111_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0111_MG,am-0111_MG,SRP200548
SRR9224373,WGS,190,5545116500,PRJNA544527,SAMN11950457,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3778809858,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-07,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995033,USA,North America,USA:Boston,Homo sapiens,bk,Illumina HiSeq 2500,42.36 N 71.06 W,bk-0025_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bk-0025_MG,bk-0025_MG,SRP200548
SRR9224374,WGS,194,3878251135,PRJNA544527,SAMN11950456,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2662615091,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-07-28,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995032,USA,North America,USA:Boston,Homo sapiens,bk,Illumina HiSeq 2500,42.36 N 71.06 W,bk-0002_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bk-0002_MG,bk-0002_MG,SRP200548
SRR9224375,WGS,190,6061975690,PRJNA544527,SAMN11950455,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4138033373,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-07-02,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995031,USA,North America,USA:Boston,Homo sapiens,bi,Illumina HiSeq 2500,42.36 N 71.06 W,bi-0026_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bi-0026_MG,bi-0026_MG,SRP200548
SRR9224376,WGS,190,5377598894,PRJNA544527,SAMN11950454,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3687219434,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-15,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995030,USA,North America,USA:Boston,Homo sapiens,bi,Illumina HiSeq 2500,42.36 N 71.06 W,bi-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bi-0001_MG,bi-0001_MG,SRP200548
SRR9224377,WGS,189,847382967,PRJNA544527,SAMN11950453,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",534589274,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-04-15,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995029,USA,North America,USA:Boston,Homo sapiens,bh,Illumina HiSeq 2500,42.36 N 71.06 W,bh-0112_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bh-0112_MG,bh-0112_MG,SRP200548
SRR9224378,WGS,186,5375055542,PRJNA544527,SAMN11950452,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3704957444,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-26,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5995028,USA,North America,USA:Boston,Homo sapiens,bf,Illumina HiSeq 2500,42.36 N 71.06 W,bf-0108_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bf-0108_MG,bf-0108_MG,SRP200548
